STATISTIC,Statistic Label,TLIST(A1),CensusYear,C02199V02655,Sex,Column1,Single Year of Age,UNIT,VALUE,AgeNum,Band
F4006C02,Persons with a disability to a great extent,2022,2022,1,Male,93,93 years,Number,520,93,65+
F4006C02,Persons with a disability to a great extent,2022,2022,1,Male,94,94 years,Number,431,94,65+
F4006C02,Persons with a disability to a great extent,2022,2022,1,Male,95,95 years,Number,279,95,65+
F4006C02,Persons with a disability to a great extent,2022,2022,1,Male,96,96 years,Number,194,96,65+
F4006C02,Persons with a disability to a great extent,2022,2022,1,Male,97,97 years,Number,122,97,65+
F4006C02,Persons with a disability to a great extent,2022,2022,1,Male,98,98 years,Number,82,98,65+
F4006C02,Persons with a disability to a great extent,2022,2022,1,Male,99,99 years,Number,60,99,65+
F4006C02,Persons with a disability to a great extent,2022,2022,1,Male,650,100 years and over,Number,79,100,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,200,Under 1 year,Number,317,0,0-3
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,1,1 year,Number,336,1,0-3
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,2,2 years,Number,454,2,0-3
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,3,3 years,Number,582,3,0-3
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,4,4 years,Number,665,4,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,5,5 years,Number,720,5,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,6,6 years,Number,813,6,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,7,7 years,Number,887,7,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,8,8 years,Number,946,8,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,9,9 years,Number,1072,9,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,10,10 years,Number,1107,10,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,11,11 years,Number,1203,11,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,12,12 years,Number,1264,12,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,13,13 years,Number,1333,13,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,14,14 years,Number,1474,14,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,15,15 years,Number,1571,15,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,16,16 years,Number,1646,16,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,17,17 years,Number,1830,17,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,18,18 years,Number,2026,18,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,19,19 years,Number,2041,19,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,20,20 years,Number,2070,20,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,21,21 years,Number,1986,21,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,22,22 years,Number,2022,22,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,23,23 years,Number,1834,23,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,24,24 years,Number,1829,24,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,25,25 years,Number,1730,25,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,26,26 years,Number,1662,26,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,27,27 years,Number,1663,27,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,28,28 years,Number,1579,28,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,29,29 years,Number,1525,29,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,30,30 years,Number,1585,30,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,31,31 years,Number,1588,31,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,32,32 years,Number,1600,32,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,33,33 years,Number,1493,33,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,34,34 years,Number,1663,34,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,35,35 years,Number,1781,35,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,36,36 years,Number,1843,36,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,37,37 years,Number,1866,37,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,38,38 years,Number,1973,38,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,39,39 years,Number,2207,39,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,40,40 years,Number,2210,40,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,41,41 years,Number,2389,41,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,42,42 years,Number,2387,42,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,43,43 years,Number,2327,43,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,44,44 years,Number,2360,44,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,45,45 years,Number,2348,45,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,46,46 years,Number,2380,46,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,47,47 years,Number,2521,47,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,48,48 years,Number,2700,48,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,49,49 years,Number,2662,49,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,50,50 years,Number,2809,50,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,51,51 years,Number,2846,51,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,52,52 years,Number,3062,52,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,53,53 years,Number,2808,53,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,54,54 years,Number,3044,54,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,55,55 years,Number,2979,55,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,56,56 years,Number,3218,56,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,57,57 years,Number,3280,57,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,58,58 years,Number,3281,58,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,59,59 years,Number,3272,59,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,60,60 years,Number,3263,60,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,61,61 years,Number,3345,61,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,62,62 years,Number,3404,62,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,63,63 years,Number,3235,63,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,64,64 years,Number,3240,64,4-64
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,65,65 years,Number,3031,65,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,66,66 years,Number,2688,66,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,67,67 years,Number,2680,67,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,68,68 years,Number,2573,68,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,69,69 years,Number,2734,69,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,70,70 years,Number,2619,70,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,71,71 years,Number,2715,71,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,72,72 years,Number,2814,72,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,73,73 years,Number,2898,73,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,74,74 years,Number,2869,74,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,75,75 years,Number,3037,75,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,76,76 years,Number,3112,76,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,77,77 years,Number,3050,77,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,78,78 years,Number,3179,78,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,79,79 years,Number,3165,79,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,80,80 years,Number,3009,80,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,81,81 years,Number,3104,81,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,82,82 years,Number,3241,82,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,83,83 years,Number,3341,83,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,84,84 years,Number,3278,84,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,85,85 years,Number,3263,85,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,86,86 years,Number,3269,86,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,87,87 years,Number,3181,87,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,88,88 years,Number,3020,88,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,89,89 years,Number,2643,89,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,90,90 years,Number,2389,90,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,91,91 years,Number,2254,91,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,92,92 years,Number,1726,92,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,93,93 years,Number,1527,93,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,94,94 years,Number,1168,94,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,95,95 years,Number,939,95,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,96,96 years,Number,677,96,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,97,97 years,Number,530,97,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,98,98 years,Number,372,98,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,99,99 years,Number,256,99,65+
F4006C02,Persons with a disability to a great extent,2022,2022,2,Female,650,100 years and over,Number,447,100,65+
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,200,Under 1 year,Number,208,0,0-3
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,1,1 year,Number,360,1,0-3
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,2,2 years,Number,707,2,0-3
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,3,3 years,Number,1149,3,0-3
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,4,4 years,Number,1511,4,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,5,5 years,Number,1884,5,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,6,6 years,Number,2336,6,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,7,7 years,Number,2665,7,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,8,8 years,Number,2966,8,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,9,9 years,Number,3475,9,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,10,10 years,Number,3651,10,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,11,11 years,Number,3800,11,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,12,12 years,Number,3959,12,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,13,13 years,Number,3908,13,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,14,14 years,Number,3803,14,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,15,15 years,Number,3738,15,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,16,16 years,Number,3476,16,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,17,17 years,Number,3718,17,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,18,18 years,Number,3915,18,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,19,19 years,Number,3899,19,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,20,20 years,Number,3784,20,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,21,21 years,Number,3762,21,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,22,22 years,Number,3764,22,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,23,23 years,Number,3729,23,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,24,24 years,Number,3628,24,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,25,25 years,Number,3493,25,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,26,26 years,Number,3464,26,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,27,27 years,Number,3493,27,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,28,28 years,Number,3304,28,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,29,29 years,Number,3425,29,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,30,30 years,Number,3494,30,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,31,31 years,Number,3561,31,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,32,32 years,Number,3447,32,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,33,33 years,Number,3305,33,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,34,34 years,Number,3443,34,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,35,35 years,Number,3493,35,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,36,36 years,Number,3625,36,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,37,37 years,Number,3530,37,4-64
F4006C03,Persons with a disability to a some extent,2022,2022,1,Male,38,38 years,Number,3751,38,4-64
